codice;codice_linea;denominazione;ubicazione;comune;codice_zona;quartiere;geopoint
24502;211;TREBBO DI BUDRIO ZENZALIN;VIA ZENZALINO SUD 83;BUDRIO;521;FUORI BOLOGNA;44.503101, 11.508235
24502;273;TREBBO DI BUDRIO ZENZALIN;VIA ZENZALINO SUD 83;BUDRIO;521;FUORI BOLOGNA;44.503101, 11.508235
24502;257;TREBBO DI BUDRIO ZENZALIN;VIA ZENZALINO SUD 83;BUDRIO;521;FUORI BOLOGNA;44.503101, 11.508235
24505;257;CENTO DI BUDRIO;VIA ZENZALINO 68;CENTO;535;FUORI BOLOGNA;44.516897, 11.51907
24505;99;CENTO DI BUDRIO;VIA ZENZALINO 68;CENTO;535;FUORI BOLOGNA;44.516897, 11.51907
24505;243;CENTO DI BUDRIO;VIA ZENZALINO 68;CENTO;535;FUORI BOLOGNA;44.516897, 11.51907
24506;243;CENTO DI BUDRIO;VIA ZENZALINO 78;CENTO;535;FUORI BOLOGNA;44.516609, 11.518655
24506;273;CENTO DI BUDRIO;VIA ZENZALINO 78;CENTO;535;FUORI BOLOGNA;44.516609, 11.518655
24506;211;CENTO DI BUDRIO;VIA ZENZALINO 78;CENTO;535;FUORI BOLOGNA;44.516609, 11.518655
24507;243;BUDRIO NUOVO;VIA ZENZALINO FR 31;BUDRIO;535;FUORI BOLOGNA;44.525739, 11.525957
24507;99;BUDRIO NUOVO;VIA ZENZALINO FR 31;BUDRIO;535;FUORI BOLOGNA;44.525739, 11.525957
24507;273;BUDRIO NUOVO;VIA ZENZALINO FR 31;BUDRIO;535;FUORI BOLOGNA;44.525739, 11.525957
24509;211;BUDRIO ZONA INDUSTRIALE;VIA ZENZALINO 4;CENTO;535;FUORI BOLOGNA;44.522376, 11.523345
24509;243;BUDRIO ZONA INDUSTRIALE;VIA ZENZALINO 4;CENTO;535;FUORI BOLOGNA;44.522376, 11.523345
24509;99;BUDRIO ZONA INDUSTRIALE;VIA ZENZALINO 4;CENTO;535;FUORI BOLOGNA;44.522376, 11.523345
24510;257;BUDRIO ZONA INDUSTRIALE;VIA ZENZALINO FR 4;CENTO;535;FUORI BOLOGNA;44.522463, 11.523072
24513;213;BUDRIO CROCETTA;VIALE PRIMO MAGGIO 25 MT DOPO INGR.PARCH;BUDRIO;535;FUORI BOLOGNA;44.534151, 11.532677
24513;243;BUDRIO CROCETTA;VIALE PRIMO MAGGIO 25 MT DOPO INGR.PARCH;BUDRIO;535;FUORI BOLOGNA;44.534151, 11.532677
24517;257;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;535;FUORI BOLOGNA;44.533426, 11.528857
24517;211;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;535;FUORI BOLOGNA;44.533426, 11.528857
24517;231;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;535;FUORI BOLOGNA;44.533426, 11.528857
24517;244;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;535;FUORI BOLOGNA;44.533426, 11.528857
24517;273;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;535;FUORI BOLOGNA;44.533426, 11.528857
24518;99;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;535;FUORI BOLOGNA;44.533166, 11.528367
24518;231;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;535;FUORI BOLOGNA;44.533166, 11.528367
24518;FBP;BUDRIO STAZIONE;VIA BATTISTI;BUDRIO;535;FUORI BOLOGNA;44.533166, 11.528367
24521;243;BUDRIO CENTRO COMMERCIALE;VIA EDERA FR COOP;BUDRIO;535;FUORI BOLOGNA;44.540968, 11.527321
24521;99;BUDRIO CENTRO COMMERCIALE;VIA EDERA FR COOP;BUDRIO;535;FUORI BOLOGNA;44.540968, 11.527321
24521;213;BUDRIO CENTRO COMMERCIALE;VIA EDERA FR COOP;BUDRIO;535;FUORI BOLOGNA;44.540968, 11.527321
24521;273;BUDRIO CENTRO COMMERCIALE;VIA EDERA FR COOP;BUDRIO;535;FUORI BOLOGNA;44.540968, 11.527321
24521;244;BUDRIO CENTRO COMMERCIALE;VIA EDERA FR COOP;BUDRIO;535;FUORI BOLOGNA;44.540968, 11.527321
24522;211;BUDRIO CENTRO COMMERCIALE;VIA EDERA LATO COOP;BUDRIO;535;FUORI BOLOGNA;44.541044, 11.52711
24522;213;BUDRIO CENTRO COMMERCIALE;VIA EDERA LATO COOP;BUDRIO;535;FUORI BOLOGNA;44.541044, 11.52711
24525;211;BUDRIO PRETURA;VIA MARTIRI ANTIFASCISTI FR 3;BUDRIO;535;FUORI BOLOGNA;44.538782, 11.536175
24525;213;BUDRIO PRETURA;VIA MARTIRI ANTIFASCISTI FR 3;BUDRIO;535;FUORI BOLOGNA;44.538782, 11.536175
24525;243;BUDRIO PRETURA;VIA MARTIRI ANTIFASCISTI FR 3;BUDRIO;535;FUORI BOLOGNA;44.538782, 11.536175
24526;99;BUDRIO PRETURA;VIA MARTIRI ANTIFASCISTI 3;BUDRIO;535;FUORI BOLOGNA;44.538923, 11.536307
24529;243;BUDRIO BIVIO MOLINELLA;VIA MARTIRI ANTIFASCISTI 52;BUDRIO;535;FUORI BOLOGNA;44.536635, 11.542011
24529;99;BUDRIO BIVIO MOLINELLA;VIA MARTIRI ANTIFASCISTI 52;BUDRIO;535;FUORI BOLOGNA;44.536635, 11.542011
24530;243;BUDRIO BIVIO MOLINELLA;VIA MARTIRI ANTIFASCISTI FR 52;BUDRIO;535;FUORI BOLOGNA;44.536732, 11.542128
24530;211;BUDRIO BIVIO MOLINELLA;VIA MARTIRI ANTIFASCISTI FR 52;BUDRIO;535;FUORI BOLOGNA;44.536732, 11.542128
24530;257;BUDRIO BIVIO MOLINELLA;VIA MARTIRI ANTIFASCISTI FR 52;BUDRIO;535;FUORI BOLOGNA;44.536732, 11.542128
24531;99;BUDRIO CIMITERO;VIA OLMO FR CIMITERO;BUDRIO;535;FUORI BOLOGNA;44.532006, 11.551802
24532;211;BUDRIO CIMITERO;VIA OLMO LATO CIMITERO;BUDRIO;535;FUORI BOLOGNA;44.532093, 11.551932
24532;99;BUDRIO CIMITERO;VIA OLMO LATO CIMITERO;BUDRIO;535;FUORI BOLOGNA;44.532093, 11.551932
24533;213;MADONNA DELL`OLMO;VIA OLMO ANG.CHIESA;BUDRIO;535;FUORI BOLOGNA;44.524215, 11.566399
24533;99;MADONNA DELL`OLMO;VIA OLMO ANG.CHIESA;BUDRIO;535;FUORI BOLOGNA;44.524215, 11.566399
24534;257;MADONNA DELL`OLMO;VIA OLMO FR CHIESA;BUDRIO;535;FUORI BOLOGNA;44.524286, 11.566465
24535;211;GUARDATA SCUOLE;VIA OLMO FR 52;BUDRIO;535;FUORI BOLOGNA;44.522619, 11.569311
24536;211;GUARDATA SCUOLE;VIA OLMO 52;BUDRIO;535;FUORI BOLOGNA;44.522682, 11.569326
24536;257;GUARDATA SCUOLE;VIA OLMO 52;BUDRIO;535;FUORI BOLOGNA;44.522682, 11.569326
24542;257;SAN SALVATORE;VIA SAN SALVATORE 7;BUDRIO;535;FUORI BOLOGNA;44.524905, 11.581706
24545;257;SAN SALVATORE CHIESA;VIA SAN SALVATORE 1845;MEDICINA;535;FUORI BOLOGNA;44.531808, 11.590557
24546;257;SAN SALVATORE CHIESA;VIA SAN SALVATORE FR 1845;BUDRIO;535;FUORI BOLOGNA;44.531846, 11.590458
24553;257;SELVA MALVEZZI PALAZZACCI;VIA SELVA 89;MOLINELLA;526;FUORI BOLOGNA;44.548988, 11.617644
24566;257;BARABANA CHIESUOLA;VIA BOSCOSA FR BV BARABANA;MOLINELLA;526;FUORI BOLOGNA;44.566141, 11.657212
24570;257;BARABANA PONTE;VIA BOSCOSA FR 9;MOLINELLA;526;FUORI BOLOGNA;44.577433, 11.660196
24581;257;DURAZZO MACERO;VIA DURAZZO BV ORIOLO;MOLINELLA;526;FUORI BOLOGNA;44.578732, 11.689666
24582;257;DURAZZO MACERO;VIA DURAZZO 47;MOLINELLA;526;FUORI BOLOGNA;44.578812, 11.689707
24590;247;SANT`ANTONIO PONTE IDICE;VIA IDICE FR 1426;MEDICINA;526;FUORI BOLOGNA;44.571827, 11.710972
24594;247;SANT`ANTONIO CASA ROSSA;VIA IDICE 769;MEDICINA;526;FUORI BOLOGNA;44.566536, 11.715813
24597;257;SANT`ANTONIO;VIA CAPPELLETTI 47 (KM 0+050 SP 29 II TR;SANT`ANTONIO;526;FUORI BOLOGNA;44.560734, 11.721638
24602;257;AZIENDA AGRICOLA CAVEDONE;VIA CAPPELLETTI FR 1263;MEDICINA;526;FUORI BOLOGNA;44.565386, 11.734926
24625;257;ARGENTA BIVIO SS ADRIATIC;VIA MATTEOTTI FR 3;ARGENTA;634;FUORI BOLOGNA;44.616037, 11.829312
24701;213;GUARDATA OLMO SAN SALVATO;VIA DELL`OLMO (SP 3) 57;BUDRIO;535;FUORI BOLOGNA;44.519889, 11.574224
24701;211;GUARDATA OLMO SAN SALVATO;VIA DELL`OLMO (SP 3) 57;BUDRIO;535;FUORI BOLOGNA;44.519889, 11.574224
24703;99;FOSSATONE VIA OLMO;VIA OLMO FR 2442;MEDICINA;523;FUORI BOLOGNA;44.51221, 11.588166
24704;213;FOSSATONE VIA OLMO;VIA OLMO 2442;MEDICINA;523;FUORI BOLOGNA;44.512404, 11.587948
24705;211;GAIANA VIA OLMO;VIA OLMO PONTE GAIANA;MEDICINA;523;FUORI BOLOGNA;44.505954, 11.599613
24706;99;GAIANA VIA OLMO;VIA OLMO PONTE GAIANA;MEDICINA;523;FUORI BOLOGNA;44.506547, 11.598847
25501;256;MEDICINA SCUOLE;VIA GRAMSCI 2;MEDICINA;523;FUORI BOLOGNA;44.475124, 11.642967
25505;247;VIA NUOVA CENTRO;VIA NUOVA 874/A;VIA NUOVA;523;FUORI BOLOGNA;44.477385, 11.681092
25509;247;VIA NUOVA;VIA NUOVA 1774;MEDICINA;523;FUORI BOLOGNA;44.484151, 11.686244
25510;247;VIA NUOVA;VIA NUOVA 1851;MEDICINA;523;FUORI BOLOGNA;44.484829, 11.686891
25511;247;NUOVA CAMPOLUPO;VIA NUOVA 2760;MEDICINA;523;FUORI BOLOGNA;44.491908, 11.692121
25517;247;BUDA;VIA NUOVA FR 4341;MEDICINA;523;FUORI BOLOGNA;44.505514, 11.702636
25521;247;BUDA CENTRO;VIA DEL SIGNORE 60;CASE CACCIATORI;523;FUORI BOLOGNA;44.510989, 11.707506
25522;247;BUDA CENTRO;VIA DEL SIGNORE 97;CASE CACCIATORI;523;FUORI BOLOGNA;44.510689, 11.708411
25526;247;PORTONOVO CASE NUOVE;VIA PORTONOVO 603/A;MEDICINA;526;FUORI BOLOGNA;44.511417, 11.723215
26502;211;FIORENTINA BIVIO;VIA OLMO FR 155;MEDICINA;523;FUORI BOLOGNA;44.499977, 11.610241
26510;256;FIORENTINA COOP;VIA FIORENTINA FR 3799;MEDICINA;523;FUORI BOLOGNA;44.531388, 11.624695
26513;256;FIORENTINA PESA;VIA FIORENTINA 4437;MEDICINA;523;FUORI BOLOGNA;44.536818, 11.626991
26517;256;FIORENTINA CHIESA;VIA FIORENTINA FR CHIESA;MEDICINA;523;FUORI BOLOGNA;44.54135, 11.630317
26518;256;FIORENTINA CHIESA;VIA FIORENTINA ANG. CHIESA;MEDICINA;523;FUORI BOLOGNA;44.54137, 11.630267
26525;256;LA VALLONA OFFICINA;VIA SANT`ANTONIO 661;MEDICINA;526;FUORI BOLOGNA;44.546853, 11.640346
26534;256;PIOPPA STORTA;VIA SANT`ANTONIO FR 3165/A;MEDICINA;526;FUORI BOLOGNA;44.541316, 11.672861
26545;256;SANT`ANTONIO PESA;VIA SANT`ANTONIO 5933;MEDICINA;526;FUORI BOLOGNA;44.553601, 11.701677
26550;256;CA` LUCIA;VIA SANT`ANTONIO 7114;SANT`ANTONIO;526;FUORI BOLOGNA;44.55854, 11.714749
26553;256;SANT`ANTONIO;VIA SANT`ANTONIO 7581;SANT`ANTONIO;526;FUORI BOLOGNA;44.560392, 11.720526
26561;257;DUE CIPRESSI;SP VIA BASSA 579;MEDICINA;526;FUORI BOLOGNA;44.557728, 11.730664
26561;247;DUE CIPRESSI;SP VIA BASSA 579;MEDICINA;526;FUORI BOLOGNA;44.557728, 11.730664
26570;256;PORTONOVO PESA;VIA BASSA ANG. PESA;MEDICINA;526;FUORI BOLOGNA;44.542886, 11.746283
26573;257;PORTONOVO CASELLO;VIA BASSA FR 36;MEDICINA;526;FUORI BOLOGNA;44.538378, 11.751446
26577;247;DOVESI;VIA PORTONOVO 4212;PORTONOVO;526;FUORI BOLOGNA;44.533872, 11.756117
26577;257;DOVESI;VIA PORTONOVO 4212;PORTONOVO;526;FUORI BOLOGNA;44.533872, 11.756117
26578;256;DOVESI;VIA PORTONOVO FR 4212;MEDICINA;526;FUORI BOLOGNA;44.533816, 11.756177
26578;257;DOVESI;VIA PORTONOVO FR 4212;MEDICINA;526;FUORI BOLOGNA;44.533816, 11.756177
26581;247;PORTONOVO;PIAZZA SONG MY 1;PORTONOVO;526;FUORI BOLOGNA;44.530838, 11.752022
26593;257;PONTE SILLARO;VIA BENELLI 8;IMOLA;526;FUORI BOLOGNA;44.526916, 11.766397
26603;257;RAMPINA BIVIO;VIA CARDINALA BV RAMPINA;IMOLA;634;FUORI BOLOGNA;44.530591, 11.781485
26605;153;SAGRATE;VIA RAMPINA 41;CASE OLIVIERI;730;FUORI BOLOGNA;44.523672, 11.799767
26605;256;SAGRATE;VIA RAMPINA 41;CASE OLIVIERI;730;FUORI BOLOGNA;44.523672, 11.799767
26606;154;SAGRATE;VIA RAMPINA FR 41;CASE OLIVIERI;730;FUORI BOLOGNA;44.523725, 11.799807
26606;153;SAGRATE;VIA RAMPINA FR 41;CASE OLIVIERI;730;FUORI BOLOGNA;44.523725, 11.799807
26609;153;CHIESANUOVA;VIA CORONELLA 92;CHIESANUOVA;730;FUORI BOLOGNA;44.519356, 11.809778
26609;256;CHIESANUOVA;VIA CORONELLA 92;CHIESANUOVA;730;FUORI BOLOGNA;44.519356, 11.809778
26610;153;CHIESANUOVA;VIA CORONELLA FR 92;CHIESANUOVA;730;FUORI BOLOGNA;44.519377, 11.80969
26610;154;CHIESANUOVA;VIA CORONELLA FR 92;CHIESANUOVA;730;FUORI BOLOGNA;44.519377, 11.80969
26614;153;CONSELICE ACQUEDOTTO;VIA GUGLIELMA 18;CONSELICE;730;FUORI BOLOGNA;44.515631, 11.826836
26614;154;CONSELICE ACQUEDOTTO;VIA GUGLIELMA 18;CONSELICE;730;FUORI BOLOGNA;44.515631, 11.826836
26617;154;CONSELICE;VIA BATTISTI FR.CIV. 15;CONSELICE;730;FUORI BOLOGNA;44.51305, 11.831832
26618;256;CONSELICE;VIA BATTISTI CIV. 11;CONSELICE;730;FUORI BOLOGNA;44.512486, 11.831314
26618;296;CONSELICE;VIA BATTISTI CIV. 11;CONSELICE;730;FUORI BOLOGNA;44.512486, 11.831314
26621;;CONSELICE CASERMONE;VIA SELICE 326;CONSELICE;730;FUORI BOLOGNA;44.533515, 11.837519
26630;;LA GIOVECCA;VIA BASTIA 236;GIOVECCA;730;FUORI BOLOGNA;44.535216, 11.881364
26637;;LA GIOVECCA FRASCATA;VIA BASTIA FR 240;FRASCATA;798;FUORI BOLOGNA;44.54865, 11.879862
26638;;LA GIOVECCA FRASCATA;VIA BASTIA 240;FRASCATA;798;FUORI BOLOGNA;44.548653, 11.879723
26665;;FILO;VIA VIII SETTEMBRE 1944 CIV.11/A;FILO;701;FUORI BOLOGNA;44.587936, 11.929044
26669;642;LODIGIANA;VIA MARGOTTI 66;FILO;701;FUORI BOLOGNA;44.589407, 11.938377
26670;344;LODIGIANA;VIA MARGOTTI FR 66;ARGENTA;701;FUORI BOLOGNA;44.589598, 11.938298
26670;642;LODIGIANA;VIA MARGOTTI FR 66;ARGENTA;701;FUORI BOLOGNA;44.589598, 11.938298
26673;344;MOLINO DI FILO;VIA MARGOTTI 150/A;MOLINO DI FILO;701;FUORI BOLOGNA;44.592321, 11.954171
26674;642;MOLINO DI FILO;VIA MARGOTTI FR 146;MOLINO DI FILO;701;FUORI BOLOGNA;44.592314, 11.95373
26678;344;TROTTA;VIA MARGOTTI FR 168;ARGENTA;701;FUORI BOLOGNA;44.596177, 11.979314
26681;344;MENATE;VIA XI APRILE 1945 73;ARGENTA;701;FUORI BOLOGNA;44.600167, 12.004643
26689;338;LONGASTRINO;VIA MOLINETTO 2/E;ARGENTA;701;FUORI BOLOGNA;44.588207, 12.008259
26689;344;LONGASTRINO;VIA MOLINETTO 2/E;ARGENTA;701;FUORI BOLOGNA;44.588207, 12.008259
26702;154;VIA CARDINALA PALAZZINA;VIA CARDINALA FR 52;IMOLA;730;FUORI BOLOGNA;44.538326, 11.784749
26705;257;CAMPOTTO CHIESA;VIA CARDINALA 169;CAMPOTTO;634;FUORI BOLOGNA;44.565202, 11.792353
26714;257;CAMPOTTO DUE PONTI;VIA CARDINALA PONTE CAMPOTTO;CAMPOTTO;634;FUORI BOLOGNA;44.572862, 11.794571
28499;116;CASTEL GUELFO Z.I.VIA FOR;VIA FORD (LATO OUTLET);CASTEL GUELFO DI BOLOGNA;524;FUORI BOLOGNA;44.431605, 11.606163
28499;247;CASTEL GUELFO Z.I.VIA FOR;VIA FORD (LATO OUTLET);CASTEL GUELFO DI BOLOGNA;524;FUORI BOLOGNA;44.431605, 11.606163
28501;247;CASTEL S.PIETRO T. ZONA A;VIA COVA BV FLEMING;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.405459, 11.587683
28503;116;CASTEL GUELFO Z.I. VIA DE;VIA DEL CONCIA 8/A;CASTEL GUELFO DI BOLOGNA;524;FUORI BOLOGNA;44.436832, 11.610655
28503;247;CASTEL GUELFO Z.I. VIA DE;VIA DEL CONCIA 8/A;CASTEL GUELFO DI BOLOGNA;524;FUORI BOLOGNA;44.436832, 11.610655
28505;248;CASTEL SAN PIETRO INGR. A;VIA SAN CARLO FR 1530;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.421049, 11.600468
28505;247;CASTEL SAN PIETRO INGR. A;VIA SAN CARLO FR 1530;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.421049, 11.600468
28506;247;CASTEL SAN PIETRO INGR. A;VIA SAN CARLO 1530;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.420971, 11.600716
28507;116;SAN CARLO MADONNA DI POGG;VIA SAN CARLO PASSO CARRABILE DEL CIVICO;CASTEL SAN PIETRO TERME;523;FUORI BOLOGNA;44.446797, 11.613072
28507;247;SAN CARLO MADONNA DI POGG;VIA SAN CARLO PASSO CARRABILE DEL CIVICO;CASTEL SAN PIETRO TERME;523;FUORI BOLOGNA;44.446797, 11.613072
28507;248;SAN CARLO MADONNA DI POGG;VIA SAN CARLO PASSO CARRABILE DEL CIVICO;CASTEL SAN PIETRO TERME;523;FUORI BOLOGNA;44.446797, 11.613072
28508;99;SAN CARLO MADONNA DI POGG;VIA SAN CARLO;CASTEL GUELFO DI BOLOGNA;523;FUORI BOLOGNA;44.447516, 11.613896
28510;248;POGGIO PICCOLO SAN CARLO;VIA SAN CARLO FR 7/B;CASTEL GUELFO DI BOLOGNA;524;FUORI BOLOGNA;44.440751, 11.608945
28511;116;CARTARA;VIA SAN CARLO 2117;MEDICINA;523;FUORI BOLOGNA;44.462095, 11.621964
28512;156;CARTARA;VIA SAN CARLO FR 2117;CASTEL GUELFO DI BOLOGNA;523;FUORI BOLOGNA;44.462172, 11.622131
28512;248;CARTARA;VIA SAN CARLO FR 2117;CASTEL GUELFO DI BOLOGNA;523;FUORI BOLOGNA;44.462172, 11.622131
28512;116;CARTARA;VIA SAN CARLO FR 2117;CASTEL GUELFO DI BOLOGNA;523;FUORI BOLOGNA;44.462172, 11.622131
28514;116;CASTEL SAN PIETRO STAZION;VIA SAN CARLO PARCHEGGIO NORD STAZIONE F;CASTEL SAN PIETRO TERME;513;FUORI BOLOGNA;44.407571, 11.597761
28538;247;COOP QUADRI;VIA IDICE FR BV BARILLI;MEDICINA;526;FUORI BOLOGNA;44.576475, 11.703643
28541;247;MARMORTA BIVIO;VIA ROMAGNE 34;MOLINELLA;537;FUORI BOLOGNA;44.599069, 11.711685
28542;247;MARMORTA BIVIO;VIA ROMAGNE FR 34;MOLINELLA;537;FUORI BOLOGNA;44.59915, 11.711714
28555;358;MOLINELLA CIRCONVALLAZION;VIA CIRCONVALLAZIONE FR 42;MOLINELLA;536;FUORI BOLOGNA;44.623062, 11.667322
28557;345;MOLINELLA STAZIONE;VIA CIRCONVALLAZIONE LATO FERROVIA;MOLINELLA;536;FUORI BOLOGNA;44.627524, 11.668989
28558;247;MOLINELLA STAZIONE;VIA MAZZINI 324;MOLINELLA;536;FUORI BOLOGNA;44.627339, 11.669976
28558;243;MOLINELLA STAZIONE;VIA MAZZINI 324;MOLINELLA;536;FUORI BOLOGNA;44.627339, 11.669976
28558;273;MOLINELLA STAZIONE;VIA MAZZINI 324;MOLINELLA;536;FUORI BOLOGNA;44.627339, 11.669976
28558;358;MOLINELLA STAZIONE;VIA MAZZINI 324;MOLINELLA;536;FUORI BOLOGNA;44.627339, 11.669976
28561;273;GHIARONI;VIA CANALE DELLA BOTTE 1;SAN PIETRO CAPOFIUME;536;FUORI BOLOGNA;44.646574, 11.657782
28561;344;GHIARONI;VIA CANALE DELLA BOTTE 1;SAN PIETRO CAPOFIUME;536;FUORI BOLOGNA;44.646574, 11.657782
28561;358;GHIARONI;VIA CANALE DELLA BOTTE 1;SAN PIETRO CAPOFIUME;536;FUORI BOLOGNA;44.646574, 11.657782
30003;88;GRANAROLO DE ROSSI;parcheggio interno via san donato 15 met;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.558294, 11.450697
30003;444;GRANAROLO DE ROSSI;parcheggio interno via san donato 15 met;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.558294, 11.450697
30005;93;GRANAROLO HOTEL KING;VIA SAN DONATO FR 79/2;CASTENASO;531;FUORI BOLOGNA;44.541765, 11.440613
30010;93;GRANAROLO MATTEUCCI;VIA SAN DONATO 25 METRI DOPO CIV. 101;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.547629, 11.444257
30013;353;GRANAROLO ROMA;VIA SAN DONATO FR 147;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.5503, 11.446069
30014;93;GRANAROLO ROMA;VIA SAN DONATO 163;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.551627, 11.446729
30014;353;GRANAROLO ROMA;VIA SAN DONATO 163;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.551627, 11.446729
30017;231;GRANAROLO;VIA SAN DONATO 110/2;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.554856, 11.448979
30018;88;GRANAROLO;VIA SAN DONATO 209/C;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.554567, 11.448589
30018;93;GRANAROLO;VIA SAN DONATO 209/C;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.554567, 11.448589
30021;231;GRANAROLO TARTARINI;VIA SAN DONATO 35mt dopo intersez. VIA P;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.556917, 11.450274
30022;444;GRANAROLO TARTARINI;VIA SAN DONATO 15 METRI PRIMA CIV. 245;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.55755, 11.450553
30025;231;RAMELLO;VIA SAN DONATO 154;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.569384, 11.458266
30026;231;RAMELLO;VIA SAN DONATO FR 154;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.569414, 11.458154
30027;353;SANTA BRIGIDA BIVIO;SP5 SAN DONATO KM 6+960;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.576131, 11.457656
30027;93;SANTA BRIGIDA BIVIO;SP5 SAN DONATO KM 6+960;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.576131, 11.457656
30028;353;SANTA BRIGIDA BIVIO;SP5 SAN DONATO KM 6+930;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.576092, 11.457403
30028;437;SANTA BRIGIDA BIVIO;SP5 SAN DONATO KM 6+930;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.576092, 11.457403
30049;353;TRAPANINO BIVIO;VIA REGGIANI BV TRAPANINO;GRANAROLO DELL`EMILIA;531;FUORI BOLOGNA;44.584187, 11.460238
30054;231;ARMAROLO;VIA SAVENA SUPERIORE FR 27;MINERBIO;531;FUORI BOLOGNA;44.594524, 11.463484
30057;231;ARMAROLO CHIESA;SP5 SAN DONATO KM 10+150;BUDRIO;531;FUORI BOLOGNA;44.59972, 11.470495
30058;231;ARMAROLO CHIESA;SP5 SAN DONATO KM10;MINERBIO;531;FUORI BOLOGNA;44.599206, 11.470108
30061;353;MELO (BIVIO);VIA SAVENA SUPERIORE 86/B;MINERBIO;531;FUORI BOLOGNA;44.603765, 11.474069
30062;93;MELO (BIVIO);VIA SAVENA SUPERIORE km.12+980;MINERBIO;531;FUORI BOLOGNA;44.604288, 11.474457
30062;353;MELO (BIVIO);VIA SAVENA SUPERIORE km.12+980;MINERBIO;531;FUORI BOLOGNA;44.604288, 11.474457
30065;231;CANTELLERIA;VIA SAVENA SUPERIORE FR 61;MINERBIO;532;FUORI BOLOGNA;44.610595, 11.47877
30065;93;CANTELLERIA;VIA SAVENA SUPERIORE FR 61;MINERBIO;532;FUORI BOLOGNA;44.610595, 11.47877
30069;431;MINERBIO ZENA;VIA SAVENA SUPERIORE 16;MINERBIO;532;FUORI BOLOGNA;44.614553, 11.482241
30070;93;MINERBIO ZENA;VIA SAVENA SUPERIORE FR 4;MINERBIO;532;FUORI BOLOGNA;44.615501, 11.482924
30073;93;MINERBIO SCUOLE;VIA ROMA CIV 22;MINERBIO;532;FUORI BOLOGNA;44.620601, 11.486847
30074;431;MINERBIO SCUOLE;VIA ROMA FR CIV 20;MINERBIO;532;FUORI BOLOGNA;44.62127, 11.487153
30077;93;MINERBIO;VIA ROMA 4;MINERBIO;532;FUORI BOLOGNA;44.622893, 11.48866
30077;231;MINERBIO;VIA ROMA 4;MINERBIO;532;FUORI BOLOGNA;44.622893, 11.48866
30078;431;MINERBIO;VIA GARIBALDI 12/C;MINERBIO;532;FUORI BOLOGNA;44.624021, 11.489779
30081;93;MINERBIO CANALETTO;VIA GARIBALDI 13/F;MINERBIO;532;FUORI BOLOGNA;44.62605, 11.492097
30081;231;MINERBIO CANALETTO;VIA GARIBALDI 13/F;MINERBIO;532;FUORI BOLOGNA;44.62605, 11.492097
30085;231;MINERBIO DISPENSARIO;VIA SAVENA INFERIORE FR 88;MINERBIO;532;FUORI BOLOGNA;44.629174, 11.49745
30085;431;MINERBIO DISPENSARIO;VIA SAVENA INFERIORE FR 88;MINERBIO;532;FUORI BOLOGNA;44.629174, 11.49745
30086;93;MINERBIO DISPENSARIO;VIA SAVENA INFERIORE 94;MINERBIO;532;FUORI BOLOGNA;44.629279, 11.497581
30089;93;TINTORIA PIAZZA NUOVA;VIA SAVENA INFERIORE 15/C;TINTORIA;532;FUORI BOLOGNA;44.631989, 11.509094
30090;231;TINTORIA PIAZZA NUOVA;VIA SAVENA INFERIORE 106;TINTORIA;532;FUORI BOLOGNA;44.631985, 11.508047
30090;431;TINTORIA PIAZZA NUOVA;VIA SAVENA INFERIORE 106;TINTORIA;532;FUORI BOLOGNA;44.631985, 11.508047
30093;231;TINTORIA;VIA SAVENA INFERIORE 67;TINTORIA;532;FUORI BOLOGNA;44.633848, 11.517457
