date;region;new_visitors;returning_visitors
2021-01-20;2 Torri (Inizio Portico Via Zamboni);1665;4857
2021-01-24;2 Torri (Inizio Portico Via Zamboni);942;2356
2021-01-26;2 Torri (Inizio Portico Via Zamboni);2381;5700
2021-01-27;2 Torri (Inizio Portico Via Zamboni);2461;5185
2021-01-29;2 Torri (Inizio Portico Via Zamboni);2748;5558
2021-02-02;Porta San Donato;4989;12636
2021-02-05;Porta San Donato;5255;13823
2021-02-08;Porta San Donato;5260;12418
2021-02-09;Porta San Donato;5217;12196
2021-02-10;Porta San Donato;4573;12136
2021-02-13;Porta San Donato;5545;11761
2021-02-18;Porta San Donato;5257;13355
2021-02-20;Porta San Donato;6932;13439
2021-02-22;Porta San Donato;4749;12683
2021-02-25;Porta San Donato;2527;13528
2021-02-01;Piazza Puntoni (Via Zamboni);0;0
2021-02-03;Piazza Puntoni (Via Zamboni);0;0
2021-02-04;Piazza Puntoni (Via Zamboni);0;0
2021-02-12;Piazza Puntoni (Via Zamboni);0;0
2021-02-18;Piazza Puntoni (Via Zamboni);0;0
2021-02-19;Piazza Puntoni (Via Zamboni);0;0
2021-02-23;Piazza Puntoni (Via Zamboni);0;0
2021-02-24;Piazza Puntoni (Via Zamboni);0;0
2021-02-25;Piazza Puntoni (Via Zamboni);0;0
2021-02-27;Piazza Puntoni (Via Zamboni);0;0
2021-02-28;Piazza Puntoni (Via Zamboni);0;0
2021-02-03;Via San Giacomo;2675;4492
2021-02-04;Via San Giacomo;2126;4598
2021-02-05;Via San Giacomo;1624;4638
2021-02-06;Via San Giacomo;1842;3705
2021-02-07;Via San Giacomo;1217;2446
2021-02-12;Via San Giacomo;1553;4274
2021-02-16;Via San Giacomo;2956;5651
2021-02-18;Via San Giacomo;2934;5607
2021-02-21;Via San Giacomo;702;2149
2021-02-23;Via San Giacomo;414;2530
2021-02-24;Via San Giacomo;1080;6441
2021-02-25;Via San Giacomo;968;5752
2021-02-13;Piazza Scaravilli;805;1920
2021-02-18;Piazza Scaravilli;1833;3970
2021-02-19;Piazza Scaravilli;1404;3709
2021-02-25;Piazza Scaravilli;710;3991
2021-02-02;Palazzo Poggi;2512;4231
2021-02-07;Palazzo Poggi;0;0
2021-02-09;Palazzo Poggi;2065;4497
2021-02-14;Palazzo Poggi;0;0
2021-02-16;Palazzo Poggi;2263;5379
2021-02-21;Palazzo Poggi;0;0
2021-02-01;Via Del Guasto;1056;2816
2021-02-03;Via Del Guasto;733;2740
2021-02-05;Via Del Guasto;1133;2837
2021-02-06;Via Del Guasto;1694;2455
2021-02-09;Via Del Guasto;794;3048
2021-02-11;Via Del Guasto;716;2775
2021-02-22;Via Del Guasto;707;3303
2021-02-23;Via Del Guasto;123;1264
2021-02-25;Via Del Guasto;482;3305
2021-02-27;Via Del Guasto;173;1503
2021-02-03;Piazza Verdi;2550;6527
2021-02-05;Piazza Verdi;3598;7337
2021-02-09;Piazza Verdi;3342;6764
2021-02-10;Piazza Verdi;2834;6827
2021-02-12;Piazza Verdi;2860;6662
2021-02-14;Piazza Verdi;2920;4720
2021-02-15;Piazza Verdi;3697;6773
2021-02-22;Piazza Verdi;3161;7174
2021-02-25;Piazza Verdi;1655;7652
2021-02-26;Piazza Verdi;1274;7973
2021-02-27;Piazza Verdi;888;3773
2021-02-28;Piazza Verdi;296;2823
2021-02-01;Facoltà Di Giurisprudenza;2624;5322
2021-02-05;Facoltà Di Giurisprudenza;2939;5630
2021-02-13;Facoltà Di Giurisprudenza;3065;4916
2021-02-16;Facoltà Di Giurisprudenza;3657;6378
2021-02-18;Facoltà Di Giurisprudenza;3177;6020
2021-02-19;Facoltà Di Giurisprudenza;3812;6549
2021-02-23;Facoltà Di Giurisprudenza;330;2180
2021-02-27;Facoltà Di Giurisprudenza;756;3152
2021-02-28;Facoltà Di Giurisprudenza;244;2305
2021-02-01;Piazza Rossini (Palazzo Malvezzi);2689;6371
2021-02-04;Piazza Rossini (Palazzo Malvezzi);2788;6606
2021-02-06;Piazza Rossini (Palazzo Malvezzi);5222;6492
2021-02-07;Piazza Rossini (Palazzo Malvezzi);2558;4097
2021-02-08;Piazza Rossini (Palazzo Malvezzi);3666;6699
2021-02-09;Piazza Rossini (Palazzo Malvezzi);3572;6518
2021-02-10;Piazza Rossini (Palazzo Malvezzi);2999;6326
2021-02-12;Piazza Rossini (Palazzo Malvezzi);2788;6232
2021-02-13;Piazza Rossini (Palazzo Malvezzi);2936;5357
2021-02-14;Piazza Rossini (Palazzo Malvezzi);3215;4325
2021-02-15;Piazza Rossini (Palazzo Malvezzi);2790;6339
2021-02-16;Piazza Rossini (Palazzo Malvezzi);3884;7284
2021-02-24;Piazza Rossini (Palazzo Malvezzi);1120;7592
2021-02-25;Piazza Rossini (Palazzo Malvezzi);1343;7140
2021-02-26;Piazza Rossini (Palazzo Malvezzi);1374;7289
2021-02-03;2 Torri (Inizio Portico Via Zamboni);2729;5750
2021-02-07;2 Torri (Inizio Portico Via Zamboni);3246;3597
2021-02-10;2 Torri (Inizio Portico Via Zamboni);3242;5470
2021-02-25;2 Torri (Inizio Portico Via Zamboni);960;6268
2021-02-28;2 Torri (Inizio Portico Via Zamboni);332;2450
2021-04-01;Porta San Donato;2106;9240
2021-04-05;Porta San Donato;750;4596
2021-04-13;Porta San Donato;2240;10867
2021-04-15;Porta San Donato;2565;11393
2021-04-17;Porta San Donato;2382;11743
2021-04-19;Porta San Donato;2813;13110
2021-04-21;Porta San Donato;2540;13068
2021-04-22;Porta San Donato;2876;13581
2021-04-23;Porta San Donato;2966;14754
2021-04-28;Porta San Donato;2715;13795
2021-04-07;Piazza Puntoni (Via Zamboni);0;0
2021-04-09;Piazza Puntoni (Via Zamboni);0;0
2021-04-12;Piazza Puntoni (Via Zamboni);0;0
2021-04-13;Piazza Puntoni (Via Zamboni);0;0
2021-04-14;Piazza Puntoni (Via Zamboni);0;0
2021-04-15;Piazza Puntoni (Via Zamboni);0;0
2021-04-16;Piazza Puntoni (Via Zamboni);0;0
2021-04-21;Piazza Puntoni (Via Zamboni);0;0
2021-04-24;Piazza Puntoni (Via Zamboni);0;0
2021-04-25;Piazza Puntoni (Via Zamboni);0;0
2021-04-03;Via San Giacomo;118;1271
2021-04-07;Via San Giacomo;205;2473
2021-04-16;Via San Giacomo;564;4391
2021-04-18;Via San Giacomo;288;2217
2021-04-23;Via San Giacomo;1209;6284
2021-04-24;Via San Giacomo;656;3589
2021-04-25;Via San Giacomo;381;2301
2021-04-02;Piazza Scaravilli;188;1310
2021-04-04;Piazza Scaravilli;104;465
2021-04-09;Piazza Scaravilli;449;1713
2021-04-10;Piazza Scaravilli;96;1161
2021-04-11;Piazza Scaravilli;72;614
2021-04-14;Piazza Scaravilli;256;2441
2021-04-19;Piazza Scaravilli;587;3727
2021-04-29;Piazza Scaravilli;2057;4237
2021-04-03;Palazzo Poggi;0;0
2021-04-09;Palazzo Poggi;249;2008
2021-04-11;Palazzo Poggi;0;0
2021-04-13;Palazzo Poggi;335;2874
2021-04-14;Palazzo Poggi;383;3744
2021-04-15;Palazzo Poggi;409;3212
2021-04-16;Palazzo Poggi;466;3175
2021-04-20;Palazzo Poggi;835;5480
2021-04-24;Palazzo Poggi;64;497
2021-04-25;Palazzo Poggi;0;0
2021-04-28;Palazzo Poggi;765;6024
2021-04-29;Palazzo Poggi;1834;5429
2021-04-01;Via Del Guasto;162;1621
2021-04-02;Via Del Guasto;85;1394
2021-04-03;Via Del Guasto;54;870
2021-04-06;Via Del Guasto;159;976
2021-04-08;Via Del Guasto;123;1726
2021-04-15;Via Del Guasto;180;2031
2021-04-16;Via Del Guasto;277;2683
2021-04-19;Via Del Guasto;226;2122
2021-04-23;Via Del Guasto;343;3851
2021-04-24;Via Del Guasto;353;2151
2021-04-25;Via Del Guasto;147;1211
2021-04-26;Via Del Guasto;428;3056
2021-04-29;Via Del Guasto;409;3401
2021-04-02;Piazza Verdi;352;3636
2021-04-04;Piazza Verdi;226;1566
2021-04-09;Piazza Verdi;569;4422
2021-04-11;Piazza Verdi;257;2382
2021-04-13;Piazza Verdi;539;5005
2021-04-15;Piazza Verdi;837;5540
2021-04-22;Piazza Verdi;2031;7604
2021-04-24;Piazza Verdi;1263;6235
2021-04-25;Piazza Verdi;813;4272
2021-04-27;Piazza Verdi;1262;7261
2021-04-30;Piazza Verdi;1941;8806
2021-04-11;Facoltà Di Giurisprudenza;301;1819
2021-04-12;Facoltà Di Giurisprudenza;490;3704
2021-04-14;Facoltà Di Giurisprudenza;642;5192
2021-04-15;Facoltà Di Giurisprudenza;1044;4601
2021-04-16;Facoltà Di Giurisprudenza;888;5559
2021-04-17;Facoltà Di Giurisprudenza;1320;5167
2021-04-20;Facoltà Di Giurisprudenza;885;6268
2021-04-21;Facoltà Di Giurisprudenza;890;6105
2021-04-26;Facoltà Di Giurisprudenza;1416;6080
2021-04-30;Facoltà Di Giurisprudenza;1885;7168
2021-04-06;Piazza Rossini (Palazzo Malvezzi);212;2489
2021-04-07;Piazza Rossini (Palazzo Malvezzi);465;3437
2021-04-12;Piazza Rossini (Palazzo Malvezzi);488;4387
2021-04-14;Piazza Rossini (Palazzo Malvezzi);665;5804
2021-04-16;Piazza Rossini (Palazzo Malvezzi);865;6148
2021-04-20;Piazza Rossini (Palazzo Malvezzi);995;7198
2021-04-27;Piazza Rossini (Palazzo Malvezzi);1181;6766
2021-04-28;Piazza Rossini (Palazzo Malvezzi);1327;8066
2021-04-01;2 Torri (Inizio Portico Via Zamboni);573;3855
2021-04-02;2 Torri (Inizio Portico Via Zamboni);613;3540
2021-04-05;2 Torri (Inizio Portico Via Zamboni);276;1490
2021-04-09;2 Torri (Inizio Portico Via Zamboni);901;4102
2021-04-10;2 Torri (Inizio Portico Via Zamboni);397;2973
2021-04-12;2 Torri (Inizio Portico Via Zamboni);580;4301
2021-04-13;2 Torri (Inizio Portico Via Zamboni);686;4354
2021-04-15;2 Torri (Inizio Portico Via Zamboni);874;4895
2021-04-21;2 Torri (Inizio Portico Via Zamboni);901;6094
2021-04-23;2 Torri (Inizio Portico Via Zamboni);1325;6050
2021-04-27;2 Torri (Inizio Portico Via Zamboni);1122;5649
2021-04-30;2 Torri (Inizio Portico Via Zamboni);2023;6300
2019-07-02;Porta San Donato;6143;20104
2019-07-04;Porta San Donato;7057;21330
2019-07-05;Porta San Donato;5611;20430
2019-07-06;Porta San Donato;5932;17132
2019-07-07;Porta San Donato;4529;13935
2019-07-08;Porta San Donato;5495;19833
2019-07-10;Porta San Donato;6471;21674
2019-07-18;Porta San Donato;6136;22377
2019-07-23;Porta San Donato;4675;19077
2019-07-27;Porta San Donato;4023;15645
2019-07-28;Porta San Donato;3415;11906
2019-07-03;Piazza Puntoni (Via Zamboni);1912;7674
2019-07-04;Piazza Puntoni (Via Zamboni);2257;8563
2019-07-07;Piazza Puntoni (Via Zamboni);1650;4395
2019-07-13;Piazza Puntoni (Via Zamboni);1817;5459
2019-07-14;Piazza Puntoni (Via Zamboni);1451;4059
2019-07-15;Piazza Puntoni (Via Zamboni);1594;6641
2019-07-20;Piazza Puntoni (Via Zamboni);1329;4624
2019-07-22;Piazza Puntoni (Via Zamboni);1126;6057
2019-07-23;Piazza Puntoni (Via Zamboni);1386;6403
2019-07-25;Piazza Puntoni (Via Zamboni);2004;6692
2019-07-28;Piazza Puntoni (Via Zamboni);1033;2897
2019-07-30;Piazza Puntoni (Via Zamboni);1179;4668
2019-07-31;Piazza Puntoni (Via Zamboni);1083;4526
2019-07-01;Via San Giacomo;2670;10460
2019-07-06;Via San Giacomo;2770;7596
2019-07-12;Via San Giacomo;3868;11805
2019-07-14;Via San Giacomo;2671;6213
2019-07-20;Via San Giacomo;2921;6565
2019-07-22;Via San Giacomo;2023;8244
2019-07-25;Via San Giacomo;2950;8578
2019-07-26;Via San Giacomo;2567;7427
2019-07-28;Via San Giacomo;1908;4170
2019-07-02;Piazza Scaravilli;2885;7883
2019-07-03;Piazza Scaravilli;2572;6889
2019-07-05;Piazza Scaravilli;1038;5124
2019-07-10;Piazza Scaravilli;0;0
2019-07-13;Piazza Scaravilli;0;0
2019-07-16;Piazza Scaravilli;0;0
2019-07-17;Piazza Scaravilli;0;0
2019-07-19;Piazza Scaravilli;0;0
2019-07-20;Piazza Scaravilli;0;0
2019-07-21;Piazza Scaravilli;0;0
2019-07-28;Piazza Scaravilli;1020;1994
2019-07-30;Piazza Scaravilli;957;3247
2019-07-07;Palazzo Poggi;0;0
2019-07-08;Palazzo Poggi;2549;8301
2019-07-09;Palazzo Poggi;3409;9197
2019-07-10;Palazzo Poggi;2618;8220
2019-07-11;Palazzo Poggi;3175;8800
2019-07-14;Palazzo Poggi;0;0
2019-07-17;Palazzo Poggi;0;0
2019-07-18;Palazzo Poggi;2940;7639
2019-07-21;Palazzo Poggi;0;0
2019-07-22;Palazzo Poggi;1295;5575
2019-07-27;Palazzo Poggi;0;0
2019-07-02;Via Del Guasto;0;0
2019-07-07;Via Del Guasto;0;0
2019-07-08;Via Del Guasto;0;0
2019-07-12;Via Del Guasto;1355;4600
2019-07-15;Via Del Guasto;795;4214
2019-07-17;Via Del Guasto;2500;6158
2019-07-18;Via Del Guasto;1310;5099
2019-07-22;Via Del Guasto;631;3646
2019-07-25;Via Del Guasto;987;3738
2019-07-27;Via Del Guasto;665;1952
2019-07-31;Via Del Guasto;528;2546
2019-07-05;Piazza Verdi;4555;13976
2019-07-06;Piazza Verdi;5007;11694
2019-07-08;Piazza Verdi;4282;13637
2019-07-10;Piazza Verdi;5322;15485
2019-07-11;Piazza Verdi;5921;16071
2019-07-13;Piazza Verdi;5458;12201
2019-07-16;Piazza Verdi;5512;15113
2019-07-17;Piazza Verdi;6280;15961
2019-07-18;Piazza Verdi;4834;14303
2019-07-21;Piazza Verdi;2961;7806
2019-07-22;Piazza Verdi;3346;10720
2019-07-24;Piazza Verdi;3644;11347
2019-07-25;Piazza Verdi;4996;11248
2019-07-27;Piazza Verdi;3916;7470
2019-07-30;Piazza Verdi;2917;8613
2019-07-31;Piazza Verdi;2413;8226
2019-07-03;Facoltà Di Giurisprudenza;3450;10166
2019-07-04;Facoltà Di Giurisprudenza;4526;11547
2019-07-19;Facoltà Di Giurisprudenza;4194;10850
2019-07-22;Facoltà Di Giurisprudenza;3310;8834
2019-07-26;Facoltà Di Giurisprudenza;3432;8987
2019-07-27;Facoltà Di Giurisprudenza;3523;6540
2019-07-05;Piazza Rossini (Palazzo Malvezzi);4130;13036
2019-07-06;Piazza Rossini (Palazzo Malvezzi);3911;10470
2019-07-07;Piazza Rossini (Palazzo Malvezzi);3694;8891
2019-07-08;Piazza Rossini (Palazzo Malvezzi);3831;12176
2019-07-09;Piazza Rossini (Palazzo Malvezzi);4584;12760
2019-07-13;Piazza Rossini (Palazzo Malvezzi);4456;10306
2019-07-14;Piazza Rossini (Palazzo Malvezzi);3441;8047
2019-07-18;Piazza Rossini (Palazzo Malvezzi);4163;12923
2019-07-19;Piazza Rossini (Palazzo Malvezzi);4048;12075
2019-07-20;Piazza Rossini (Palazzo Malvezzi);4122;9078
2019-07-24;Piazza Rossini (Palazzo Malvezzi);2958;10100
2019-07-26;Piazza Rossini (Palazzo Malvezzi);3325;9618
2019-07-28;Piazza Rossini (Palazzo Malvezzi);3170;6195
2019-07-30;Piazza Rossini (Palazzo Malvezzi);2706;8012
2019-07-06;2 Torri (Inizio Portico Via Zamboni);5164;8698
2019-07-07;2 Torri (Inizio Portico Via Zamboni);5240;7717
2019-07-08;2 Torri (Inizio Portico Via Zamboni);5817;10094
2019-07-10;2 Torri (Inizio Portico Via Zamboni);6539;11325
2019-07-13;2 Torri (Inizio Portico Via Zamboni);6414;10038
2019-07-15;2 Torri (Inizio Portico Via Zamboni);4394;9198
2019-07-16;2 Torri (Inizio Portico Via Zamboni);6686;11219
2019-07-19;2 Torri (Inizio Portico Via Zamboni);5059;10293
2019-07-23;2 Torri (Inizio Portico Via Zamboni);4575;9130
2019-07-28;2 Torri (Inizio Portico Via Zamboni);4819;6542
2019-07-29;2 Torri (Inizio Portico Via Zamboni);4683;8164
2019-09-02;Porta San Donato;8652;14824
2019-09-04;Porta San Donato;8580;18119
2019-09-05;Porta San Donato;8682;19695
2019-09-06;Porta San Donato;7482;18461
2019-09-17;Porta San Donato;7360;24195
2019-09-18;Porta San Donato;7300;24654
2019-09-19;Porta San Donato;7486;23841
2019-09-25;Porta San Donato;6748;27423
2019-09-27;Porta San Donato;8825;31610
2019-09-28;Porta San Donato;9259;29032
2019-09-29;Porta San Donato;7800;21900
2019-09-30;Porta San Donato;6211;28248
2019-09-06;Piazza Puntoni (Via Zamboni);2702;6015
2019-09-12;Piazza Puntoni (Via Zamboni);3183;8444
2019-09-13;Piazza Puntoni (Via Zamboni);2880;8176
2019-09-15;Piazza Puntoni (Via Zamboni);2072;4866
2019-09-17;Piazza Puntoni (Via Zamboni);3224;10081
2019-09-19;Piazza Puntoni (Via Zamboni);2829;9548
2019-09-20;Piazza Puntoni (Via Zamboni);3348;9852
2019-09-22;Piazza Puntoni (Via Zamboni);1705;5407
2019-09-25;Piazza Puntoni (Via Zamboni);2796;11959
2019-09-26;Piazza Puntoni (Via Zamboni);2168;12538
2019-09-28;Piazza Puntoni (Via Zamboni);2893;9847
2019-09-01;Via San Giacomo;2614;4292
2019-09-08;Via San Giacomo;4077;6407
2019-09-10;Via San Giacomo;5954;11083
2019-09-13;Via San Giacomo;6087;11779
2019-09-16;Via San Giacomo;7011;13263
2019-09-19;Via San Giacomo;6270;15337
2019-09-20;Via San Giacomo;8015;15287
2019-09-22;Via San Giacomo;6280;7831
2019-09-25;Via San Giacomo;8683;20093
2019-09-28;Via San Giacomo;5505;15492
2019-09-02;Piazza Scaravilli;3169;3813
2019-09-05;Piazza Scaravilli;3213;5870
2019-09-08;Piazza Scaravilli;2347;3339
2019-09-09;Piazza Scaravilli;4965;6017
2019-09-10;Piazza Scaravilli;3898;7147
2019-09-13;Piazza Scaravilli;4579;7430
2019-09-19;Piazza Scaravilli;4613;10314
2019-09-20;Piazza Scaravilli;5945;9870
2019-09-21;Piazza Scaravilli;2387;5636
2019-09-25;Piazza Scaravilli;7208;13928
2019-09-26;Piazza Scaravilli;2238;13963
2019-09-30;Piazza Scaravilli;3436;14353
2019-09-03;Palazzo Poggi;4043;5831
2019-09-04;Palazzo Poggi;3618;6017
2019-09-06;Palazzo Poggi;3351;5817
2019-09-10;Palazzo Poggi;4895;8208
2019-09-13;Palazzo Poggi;3964;7221
2019-09-14;Palazzo Poggi;0;0
2019-09-15;Palazzo Poggi;0;0
2019-09-22;Palazzo Poggi;0;0
2019-09-24;Palazzo Poggi;4862;17197
2019-09-30;Palazzo Poggi;4;60
2019-09-04;Via Del Guasto;1998;3814
2019-09-07;Via Del Guasto;1492;3310
2019-09-09;Via Del Guasto;1865;4471
2019-09-12;Via Del Guasto;2003;5549
2019-09-17;Via Del Guasto;2398;7074
2019-09-22;Via Del Guasto;1483;3324
2019-09-23;Via Del Guasto;3074;8361
2019-09-27;Via Del Guasto;2465;11404
2019-09-01;Piazza Verdi;4584;6794
2019-09-02;Piazza Verdi;6157;8250
2019-09-04;Piazza Verdi;7927;10965
2019-09-07;Piazza Verdi;7354;11101
2019-09-09;Piazza Verdi;6337;11864
2019-09-11;Piazza Verdi;6737;13957
2019-09-12;Piazza Verdi;6669;15849
2019-09-16;Piazza Verdi;8111;16169
2019-09-21;Piazza Verdi;9119;17540
2019-09-24;Piazza Verdi;8057;22699
2019-09-25;Piazza Verdi;6453;22796
2019-09-02;Facoltà Di Giurisprudenza;5143;7222
2019-09-05;Facoltà Di Giurisprudenza;6093;9833
2019-09-14;Facoltà Di Giurisprudenza;8156;12067
2019-09-15;Facoltà Di Giurisprudenza;7029;10965
2019-09-16;Facoltà Di Giurisprudenza;6063;13171
2019-09-20;Facoltà Di Giurisprudenza;6405;15355
2019-09-21;Facoltà Di Giurisprudenza;8013;14809
2019-09-27;Facoltà Di Giurisprudenza;8872;22302
2019-09-02;Piazza Rossini (Palazzo Malvezzi);5004;7889
2019-09-05;Piazza Rossini (Palazzo Malvezzi);5937;11004
2019-09-06;Piazza Rossini (Palazzo Malvezzi);5012;9875
2019-09-07;Piazza Rossini (Palazzo Malvezzi);6596;9997
2019-09-10;Piazza Rossini (Palazzo Malvezzi);6794;12889
2019-09-13;Piazza Rossini (Palazzo Malvezzi);6059;14637
2019-09-26;Piazza Rossini (Palazzo Malvezzi);5188;21271
2019-09-27;Piazza Rossini (Palazzo Malvezzi);9404;26721
2019-09-30;Piazza Rossini (Palazzo Malvezzi);4521;20592
2019-09-11;2 Torri (Inizio Portico Via Zamboni);6930;10790
2019-09-13;2 Torri (Inizio Portico Via Zamboni);8977;11759
2019-09-15;2 Torri (Inizio Portico Via Zamboni);9373;10314
2019-09-17;2 Torri (Inizio Portico Via Zamboni);5608;12319
2019-09-19;2 Torri (Inizio Portico Via Zamboni);6181;11984
2019-09-29;2 Torri (Inizio Portico Via Zamboni);9959;14204
2019-10-01;Porta San Donato;6126;31179
2019-10-08;Porta San Donato;5434;29951
2019-10-09;Porta San Donato;5778;32101
2019-10-11;Porta San Donato;6286;32206
2019-10-16;Porta San Donato;5313;32078
2019-10-19;Porta San Donato;8162;30653
2019-10-23;Porta San Donato;4478;31564
2019-10-25;Porta San Donato;6676;32825
2019-10-31;Porta San Donato;6052;30379
2019-10-02;Piazza Puntoni (Via Zamboni);2534;13268
2019-10-03;Piazza Puntoni (Via Zamboni);2488;12777
2019-10-05;Piazza Puntoni (Via Zamboni);2466;7530
2019-10-08;Piazza Puntoni (Via Zamboni);2503;13546
2019-10-09;Piazza Puntoni (Via Zamboni);2357;14584
2019-10-11;Piazza Puntoni (Via Zamboni);2765;13062
2019-10-12;Piazza Puntoni (Via Zamboni);2868;9950
2019-10-16;Piazza Puntoni (Via Zamboni);3215;14657
2019-10-17;Piazza Puntoni (Via Zamboni);2255;13574
2019-10-18;Piazza Puntoni (Via Zamboni);2147;13456
2019-10-22;Piazza Puntoni (Via Zamboni);1766;13377
2019-10-28;Piazza Puntoni (Via Zamboni);1953;13307
2019-10-31;Piazza Puntoni (Via Zamboni);2153;11657
2019-10-01;Via San Giacomo;4449;22936
2019-10-04;Via San Giacomo;3438;11419
2019-10-05;Via San Giacomo;5708;12639
2019-10-06;Via San Giacomo;4793;10328
2019-10-07;Via San Giacomo;3866;20160
2019-10-11;Via San Giacomo;5835;21740
2019-10-13;Via San Giacomo;5314;11395
2019-10-14;Via San Giacomo;4285;20764
2019-10-16;Via San Giacomo;5098;23828
2019-10-21;Via San Giacomo;3700;20057
2019-10-22;Via San Giacomo;4178;21117
2019-10-25;Via San Giacomo;6533;21603
2019-10-28;Via San Giacomo;3744;20782
2019-10-29;Via San Giacomo;3671;21990
2019-10-01;Piazza Scaravilli;3435;15992
2019-10-04;Piazza Scaravilli;1767;5481
2019-10-05;Piazza Scaravilli;3498;6500
2019-10-07;Piazza Scaravilli;2623;13877
2019-10-10;Piazza Scaravilli;2811;15824
2019-10-12;Piazza Scaravilli;3772;9717
2019-10-13;Piazza Scaravilli;3537;6467
2019-10-15;Piazza Scaravilli;3642;15497
2019-10-18;Piazza Scaravilli;4113;15804
2019-10-20;Piazza Scaravilli;3081;6620
2019-10-24;Piazza Scaravilli;2317;14562
2019-10-26;Piazza Scaravilli;5991;9492
2019-10-28;Piazza Scaravilli;3066;14521
2019-10-02;Palazzo Poggi;3732;17691
2019-10-03;Palazzo Poggi;3146;16646
2019-10-04;Palazzo Poggi;0;0
2019-10-06;Palazzo Poggi;0;0
2019-10-07;Palazzo Poggi;3285;18359
2019-10-10;Palazzo Poggi;2589;18251
2019-10-11;Palazzo Poggi;3102;16183
2019-10-20;Palazzo Poggi;0;0
2019-10-30;Palazzo Poggi;3395;16186
2019-10-02;Via Del Guasto;2103;11044
2019-10-04;Via Del Guasto;1220;4973
2019-10-07;Via Del Guasto;1692;10388
2019-10-13;Via Del Guasto;1175;5101
2019-10-15;Via Del Guasto;1517;11661
2019-10-18;Via Del Guasto;1681;11456
2019-10-20;Via Del Guasto;1113;5714
2019-10-24;Via Del Guasto;1050;10758
2019-10-25;Via Del Guasto;1435;10742
2019-10-26;Via Del Guasto;1995;8733
2019-10-27;Via Del Guasto;1423;6585
2019-10-30;Via Del Guasto;1468;11793
2019-10-01;Piazza Verdi;5914;25704
2019-10-03;Piazza Verdi;7939;25339
2019-10-04;Piazza Verdi;7232;18133
2019-10-07;Piazza Verdi;6711;22823
2019-10-08;Piazza Verdi;7579;25055
2019-10-09;Piazza Verdi;5774;27144
2019-10-11;Piazza Verdi;7050;26080
2019-10-18;Piazza Verdi;6552;26363
2019-10-19;Piazza Verdi;11179;25737
2019-10-20;Piazza Verdi;7602;18346
2019-10-24;Piazza Verdi;3820;22664
2019-10-26;Piazza Verdi;10167;25918
2019-10-29;Piazza Verdi;5496;25297
2019-10-30;Piazza Verdi;5004;24522
2019-10-31;Piazza Verdi;5438;23229
2019-10-06;Facoltà Di Giurisprudenza;7097;14313
2019-10-10;Facoltà Di Giurisprudenza;5281;18708
2019-10-11;Facoltà Di Giurisprudenza;5656;19133
2019-10-17;Facoltà Di Giurisprudenza;4891;18938
2019-10-23;Facoltà Di Giurisprudenza;4696;18647
2019-10-25;Facoltà Di Giurisprudenza;5100;18746
2019-10-27;Facoltà Di Giurisprudenza;7214;16479
2019-10-30;Facoltà Di Giurisprudenza;3823;17641
2019-10-31;Facoltà Di Giurisprudenza;4666;17877
2019-10-01;Piazza Rossini (Palazzo Malvezzi);5409;23060
